Feature Type,Municipality,Place Name,Longitude,Latitude,Historical Information,Url,Suburb,Categories
Park,Mornington Peninsula Shire Council,Rosyth Road Reserve,145.15299040000005,-38.358333,,,Bittern,"['Mornington Peninsula Shire Council', 'Bittern', 'Park']"
Park,Mornington Peninsula Shire Council,Rotaract Park,145.1878135,-38.2564414,,,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,S L Butler Reserve,145.0493863,-38.2211505,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Seascape Avenue Reserve,145.114899,-38.37048920000001,,,Balnarring,"['Mornington Peninsula Shire Council', 'Balnarring', 'Park']"
Park,Mornington Peninsula Shire Council,Seaview Reserve,145.04188390000004,-38.2341617,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Shaw Mckeown Reserve,144.9566496,-38.3439014,"This reserve is named in honour of two of Dromana's pioneering families: the Shaw family and the McKeown family.
<br>
<br>The Shaw family (Benjamin and Elizabeth) arrived in Dromana in 1875 and established Kangerong Guest House.  Their son Archibald Shaw married Maud McKeown, daughter of James and Catherine McKeown, and started the family connection.  Archibald was elected President of the Flinders Shire Council in 1924. Archibald and Maud raised and educated five children in Dromana (Maurice, Ernest, Archibald, Elizabeth and John).  Maurice was the long-term proprietor of the Shell Service Station in Dromana and Shaw's Motors on Nepean Highway for many years prior to his death in 1991 aged 87.  
<br>
<br>The McKeown family (James and Catherine) arrived in Dromana in 1864.  James cut timber for the Dromana pier in 1874 and in 1889 bought Gracefield and land to the East, where they planted an apple orchard.  That land covered the area on which the reserve is now located.  From 1889 to 1891 they were caretakers at Heronswood and in 1892 the McKeowns built Aringa Guest House (Cnr of Clarendon and Foote Streets Dromana) which was managed by their daughters for over 70 years until after the Second World War. James and Catherine raised 12 children (five sons and seven daughters); one daughter, Edith, the source for the naming of Edith Place, died in Dromana in 1987 aged 100. Two further generations of the Shaw and McKeown families have since lived in Dromana.
<br>
<br>The surrounding land and the land on which the reserve is located was subdivided by the descendants of the pioneering Shaws and McKeowns in 1977 and the reserve was transferred to the Shire of Flinders (and since Mornington Peninsula Shire) for use as public open space.",,Dromana,"['Mornington Peninsula Shire Council', 'Dromana', 'Park']"
Park,Mornington Peninsula Shire Council,Sheoak Grove Reserve,144.99150480000003,-38.2959,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Sherwood Avenue Reserve,144.9187335,-38.3823616,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Sid Baker Reserve,144.7714868,-38.37116500000001,Sydney Alfred Baker (1896-1965) was a Shire of Flinders Councillor (1984-65) who supported early efforts to make provision for public open space and access in subdivision of the Cain's Estate.  The naming proposal was first made by Mr J.G. Ritchie and supported by the Shire of Flinders.,,Blairgowrie,"['Mornington Peninsula Shire Council', 'Blairgowrie', 'Park']"
Park,Mornington Peninsula Shire Council,Sinclair Street Reserve,145.17218400000004,-38.2286505,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Slips Reserve,144.76611519999997,-38.3593206,Named in honour of Mr Reuben Schlipalius who was well known for his manufacture and sale of ice cream on the foreshore and from a shop in the main street of Sorrento. The Milk Bar was widely known as 'Slippy's'.,,Blairgowrie,"['Mornington Peninsula Shire Council', 'Blairgowrie', 'Park']"
Park,Mornington Peninsula Shire Council,Somers Koala Reserve,145.1530497,-38.3896043,,,Somers,"['Mornington Peninsula Shire Council', 'Somers', 'Park']"
Park,Mornington Peninsula Shire Council,Somerset Drive Reserve,145.0215395,-38.28142570000001,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Somerville Bushland Reserve,145.1539202,-38.227773,,,Moorooduc,"['Mornington Peninsula Shire Council', 'Moorooduc', 'Park']"
Park,Mornington Peninsula Shire Council,Somerville Crescent Reserve,145.1892489,-38.2251001,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Somerville Recreation Reserve,145.1754658,-38.2299454,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Sorrento Downs Golf Course,144.7523611,-38.3506944,,,Sorrento,"['Mornington Peninsula Shire Council', 'Sorrento', 'Park']"
Park,Mornington Peninsula Shire Council,Sorrento Golf Course,144.7245833,-38.32930560000001,,,Portsea,"['Mornington Peninsula Shire Council', 'Portsea', 'Park']"
Park,Mornington Peninsula Shire Council,Sorrento Park,144.7433763,-38.3366048,,,Sorrento,"['Mornington Peninsula Shire Council', 'Sorrento', 'Park']"
Park,Mornington Peninsula Shire Council,Spunner Court Reserve,144.73268080000003,-38.3385223,,,Sorrento,"['Mornington Peninsula Shire Council', 'Sorrento', 'Park']"
Park,Mornington Peninsula Shire Council,St Catherines Court Reserve,145.05774480000005,-38.2370807,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,St Elmos Close Reserve,144.8776031,-38.37900250000001,,,Capel Sound,"['Mornington Peninsula Shire Council', 'Capel Sound', 'Park']"
Park,Mornington Peninsula Shire Council,St James Crescent Reserve,145.0748175,-38.1986369,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Stan Williams Reserve,144.9572114,-38.3468995,,,Dromana,"['Mornington Peninsula Shire Council', 'Dromana', 'Park']"
Park,Mornington Peninsula Shire Council,Stratford Close Walkway,145.1715906,-38.23691420000001,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Stringer Road Reserve,144.7643946,-38.3617648,,,Blairgowrie,"['Mornington Peninsula Shire Council', 'Blairgowrie', 'Park']"
Park,Mornington Peninsula Shire Council,Stringers Corner Park,144.74208330000005,-38.3390278,The site opposite the park is known locally as Stringers Corner after a general store that belonged to the Stringer family over 100 years ago.,,Sorrento,"['Mornington Peninsula Shire Council', 'Sorrento', 'Park']"
Park,Mornington Peninsula Shire Council,Stumpy Gully Reserve,145.12830019999996,-38.3701967,,,Balnarring,"['Mornington Peninsula Shire Council', 'Balnarring', 'Park']"
Park,Mornington Peninsula Shire Council,Summerfields Wetlands,145.06975269999995,-38.245418,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Summerhill Reserve,145.0516014,-38.2273084,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Sunshine Reserve,145.0084778,-38.286377,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Sylvan Bushland Reserve,144.9112767,-38.37833120000001,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Tallis Park,145.0569845,-38.21860770000001,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Tanti Creek Reserve,145.04745069999996,-38.22323170000001,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Tanti Reserve,145.0579167,-38.2273611,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Tara Drive Reserve,145.1711576,-38.3066635,,,Hastings,"['Mornington Peninsula Shire Council', 'Hastings', 'Park']"
Park,Mornington Peninsula Shire Council,Taranna Street Reserve,145.05809109999996,-38.22174320000001,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Tern Avenue Reserve,144.8700018,-38.3698704,,,Capel Sound,"['Mornington Peninsula Shire Council', 'Capel Sound', 'Park']"
Park,Mornington Peninsula Shire Council,Terrigal Street Reserve,145.0639963,-38.2239934,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Terry Goddard Reserve,144.9224395,-38.3881115,"Name honours Terry Goddard (d.2005) for his contribution to the Sorrento State Emergency Service, particularly recruiting and training volunteers and fundraising for equipment.",,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,The Briars,145.0375,-38.2691667,"Previously called Checkingurk (or Tichingorouk) and settled by Captain James Reid in 1840, 'The Briars' had a long association with the Balcombe family.  The name was given to a number of Balcombe properties in Australia, all borrowing from a homestead in the hills above the Jamestown, capital of St Helena, an island in the Atlantic Ocean operated under charter by the East India Company.  The homestead garden included briar roses.  [See 'Balcombe Family and ""The Briars"" Park, Mt Martha, Victoria', and research papers held at 'The Briars'.",,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,The Merricks Station Reserve,145.0879167,-38.38986110000001,,,Red Hill South,"['Mornington Peninsula Shire Council', 'Red Hill South', 'Park']"
Park,Mornington Peninsula Shire Council,The Pines,144.8918056,-38.4776389,,,Cape Schanck,"['Mornington Peninsula Shire Council', 'Cape Schanck', 'Park']"
Park,Mornington Peninsula Shire Council,The Quarterdeck Reserve,144.7265355,-38.3243093,,,Portsea,"['Mornington Peninsula Shire Council', 'Portsea', 'Park']"
Park,Mornington Peninsula Shire Council,The Ridge Reserve,145.0992217,-38.20107279999999,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Todd Grove Recreation Reserve,145.18675980000003,-38.2232245,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Troon Reserve,145.0339971,-38.24201970000001,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Truemans Road Recreation Reserve,144.861495,-38.3771806,,,Capel Sound,"['Mornington Peninsula Shire Council', 'Capel Sound', 'Park']"
Park,Mornington Peninsula Shire Council,Tubbarubba  Reserve,145.0794017,-38.3185654,,,Merricks North,"['Mornington Peninsula Shire Council', 'Merricks North', 'Park']"
Park,Mornington Peninsula Shire Council,Tuckey Track Reserve,144.7504629,-38.3502919,"In honour of J.H. Tuckey (1776-1816) was the first lieutenant on His Majesty's Ship Calcutta, which arrived in Sullivan Bay in October 1803.",,Sorrento,"['Mornington Peninsula Shire Council', 'Sorrento', 'Park']"
Park,Mornington Peninsula Shire Council,Tuerong Reserve,145.07407419999996,-38.2892975,,,Tuerong,"['Mornington Peninsula Shire Council', 'Tuerong', 'Park']"
Park,Mornington Peninsula Shire Council,Tyabb Central Reserve,145.1892468,-38.2631926,,,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,Tyabb Park,145.16412649999995,-38.2603355,,,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,Tyalla Grove Reserve,145.0408654,-38.2289331,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Unthank Reserve,145.1626389,-38.2240278,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Van Ness Reserve,145.043825,-38.2385693,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Venice Reserve,145.0367562,-38.2320339,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Vern Wright Reserve,144.870008,-38.3731844,,,Capel Sound,"['Mornington Peninsula Shire Council', 'Capel Sound', 'Park']"
Park,Mornington Peninsula Shire Council,Victoria Reserve,145.0178497,-38.2644629,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Villawood Drive Reserve,145.1801459,-38.3038085,,,Hastings,"['Mornington Peninsula Shire Council', 'Hastings', 'Park']"
Park,Mornington Peninsula Shire Council,Vista Court Reserve,145.1795171,-38.2461315,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,W E Newton Reserve,144.7132487,-38.3194977,,,Portsea,"['Mornington Peninsula Shire Council', 'Portsea', 'Park']"
Park,Mornington Peninsula Shire Council,Walara Reserve,145.01947080000005,-38.277218,,,Mount Martha,"['Mornington Peninsula Shire Council', 'Mount Martha', 'Park']"
Park,Mornington Peninsula Shire Council,Warana Reserve,145.0937351,-38.191625,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Warilda Reserve,145.0454754,-38.240634,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Warringine Park,145.1749623,-38.317426,"An Aboriginal name of unknown meaning (refer to I.D. Clark and T. Heydon, Dictionary of Aboriginal Placenames in Victoria, Victorian Aboriginal Corporation for Languages, Melbourne, 2002, p.234).",,Bittern,"['Mornington Peninsula Shire Council', 'Bittern', 'Park']"
Park,Mornington Peninsula Shire Council,Wattle Grove Bushland Reserve,144.72048700000005,-38.3242503,,,Portsea,"['Mornington Peninsula Shire Council', 'Portsea', 'Park']"
Park,Mornington Peninsula Shire Council,Wattle Gully Close Reserve,145.1812261,-38.2374532,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Mornington Peninsula Shire Council,Wellington Road Reserve,145.15998380000005,-38.256134,,,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,Wensleydale Drive Reserve,145.058547,-38.24322279999999,,,Mornington,"['Mornington Peninsula Shire Council', 'Mornington', 'Park']"
Park,Mornington Peninsula Shire Council,Western Port Lions Reserve,145.1878357,-38.2630413,,,Tyabb,"['Mornington Peninsula Shire Council', 'Tyabb', 'Park']"
Park,Mornington Peninsula Shire Council,Westpark Reserve,145.1748151,-38.2949756,,,Hastings,"['Mornington Peninsula Shire Council', 'Hastings', 'Park']"
Park,Mornington Peninsula Shire Council,Woods Bushland Reserve,145.0821795,-38.2868571,,,Tuerong,"['Mornington Peninsula Shire Council', 'Tuerong', 'Park']"
Park,Mornington Peninsula Shire Council,Woods Reserve,145.0804167,-38.2870833,,,Tuerong,"['Mornington Peninsula Shire Council', 'Tuerong', 'Park']"
Park,Mornington Peninsula Shire Council,Woodvale Grove Reserve,144.92140869999997,-38.35729600000001,,,Rosebud,"['Mornington Peninsula Shire Council', 'Rosebud', 'Park']"
Park,Mornington Peninsula Shire Council,Wooralla Reserve,145.09347219999995,-38.21875,,,Mount Eliza,"['Mornington Peninsula Shire Council', 'Mount Eliza', 'Park']"
Park,Mornington Peninsula Shire Council,Yaringa Caravan Park,145.24125,-38.247361100000006,,,Somerville,"['Mornington Peninsula Shire Council', 'Somerville', 'Park']"
Park,Casey City Council,A E Brown Reserve,145.35509319999997,-38.0273344,"Place names Submission from 1977 reads: 'Mr. Brown has had 54 years association with the Berwick Football Club, of which he is a life member; he also has a Life Membership with the Victorian Country Football League, the Berwick Cricket Club and the Agricultural Society.  He has served as a delegate, committee man and Vice President of the Dandenong & District Football League and in similar capacities with the South-West Gippsland Football League.  He has been gatekeeper with the league for the past 23 years.'",,Berwick,"['Casey City Council', 'Berwick', 'Park']"
Park,Casey City Council,Ackland Park,145.3177787,-37.9812004,"Named after William John Ackland and Evelyn Pearl Ackland, who farmed the land, for over 50 years and who contributed to the local community.  ",,Narre Warren North,"['Casey City Council', 'Narre Warren North', 'Park']"
